,product_name,score,customerID,comments
16048,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ke****,아직 먹어보지는 못했지만 포장도 꼼꼼하게 잘 와서 만족스러웠어요. 세개중에 하나가 뚜껑 불량이었는데 바로 보내주시고 교환해주셨습니다😀
16049,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wlsg****,집들이 선물로 선물해줬는데 너무 좋아해서 선물해주는 제가 더 기분이 좋았습니다!!
16050,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,dowk****,다양한 맛을 즐길수있어서 좋아요
16051,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,huna****,포장 이쁘고 좋습니다
16052,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"한달사용기신랑 생일선물로 사줬었는데 넘 맛있어서 일주일도 안돼서 다 마셔버렸지모예요?ㅎㅎ 확실히 우리술이 맛도 진하고 목넘김도 부드러운거 같아요! 감홍로, 이강주, 죽력고 각각 매력있는 우리술 이었고 또 한번 구매해서 먹어보고싶네요ㅎㅎ 포장도 정성스레 이쁘게해주셔서 선물로도 너무 좋은 것 같아요ㅎㅎ 특히 부모님 선물해드리면 엄청 좋아하실 것 같은데 다음 생신이나 명절에 선물해드려봐야 겠어요!! 꼬옥 또 구매하러 올게요:)더보기"
16053,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"BEST신랑이 조선3대명주 마셔보고 싶다고 해서 결혼기념일 선물로 사줬는데 엄청 좋아하네요ㅎㅎ  몰래 감춰뒀다가 주려고 했는데 신랑 퇴근할때 집앞에 온 택배를 봐버려서 조금 아쉬웠지만요...ㅎㅎㅎ  그래도 포장도 어쩜 이렇게 깔끔하고 꼼꼼하게 포장했지? 싶을 정도로 완전 꼼꼼하게 되어있고 사은품 전통잔도 너무 이뻐요^^  추석때 감흥로 먼저 같이 마셔봤는데 독한 것 같으면서도 끝맛이 달아요~! 둘이서 한병 딱 기분 좋게 취할 정도의 도수예요:)  신랑이 성분표 보더니 좋은 것만 들어갔네~ 하더라구요ㅋㅋㅋ 남은 두병도 좋은 날, 특별한 날 아껴뒀다 먹겠대요ㅎㅎ  선물 포장도 깔끔하고 세개 세트 가격대도 좋아서 양가 부모님들께도 나중에 명절이나 생신때 선물로 드릴까해요~~^^  술 좋아하시는 분들께 비싼 양주나 와인 선물도 물론 좋지만 우리 술도 정말 뜻깊고 좋은 선물인 것 같아요^^더보기"
16054,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ak****,선물했어요~ ㅎㅎ 저도 곧 주문해서 먹을려구요! ㅎㅎ 선물세트로 참 좋은거 같아요!
16055,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,rkdw****,역시 파손이될수 없는 포장 너무 좋습니다
16056,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,moon******,포장잘되서왔네요 술맛은부드러운데 각술별도수말고큰차이는모르겠네요
16057,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,nico******,한달사용기명주를 만나게 되서 좋았어요 가격때매 자주 마시진 못하겠지만.. 생각나는 맛
16058,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,cyi1***,가족 모임에 다같이 맛 볼려고 먹어보진 못했어요^^ 잔도 2개 주셔서 너무 감사해요~ 또 주문 할께요
16059,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,kys1***,세가지 세트로 즐길 수 있는 구성이 맘에 드네요. 다만 같이 온 잔 세트가 이가 나가거나 바닥 마감이 아쉬운 부분이 있어서 사용하기에는 조금 꺼려집니다.
16060,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wino***,선물한데이 끄읕읕읕
16061,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,kmg9***,배송도 빠르고 좋습니다
16062,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,anbt***,한달사용기목넘김이좋고우리나라전통주에대한생각을다시하게됬어요...굳^^
16063,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,ks****,배송 빠르고 좋아요
16064,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,bifr****,좋은 제품 감사합니다
16065,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,qwer******,선물용으로 샀는데 박스가 좀 찌그러졌네요ㅜㅜ 택배배송이니까 이해할게요
16066,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,xoxl****,선물했는데 좋아해요 ㅎ 배송듀 빨랐고 포장 상자는 좀 구겨졌는게 괜찮아요
16067,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,7sta****,포장니 잘되어서 배송되었네요! 혹시나 했는데... 아직 말리지는 않았지만 친구들과 함께 마시려고 합니다.
16068,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ke****,아직 먹어보지는 못했지만 포장도 꼼꼼하게 잘 와서 만족스러웠어요. 세개중에 하나가 뚜껑 불량이었는데 바로 보내주시고 교환해주셨습니다😀
16069,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wlsg****,집들이 선물로 선물해줬는데 너무 좋아해서 선물해주는 제가 더 기분이 좋았습니다!!
16070,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,dowk****,다양한 맛을 즐길수있어서 좋아요
16071,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,huna****,포장 이쁘고 좋습니다
16072,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"한달사용기신랑 생일선물로 사줬었는데 넘 맛있어서 일주일도 안돼서 다 마셔버렸지모예요?ㅎㅎ 확실히 우리술이 맛도 진하고 목넘김도 부드러운거 같아요! 감홍로, 이강주, 죽력고 각각 매력있는 우리술 이었고 또 한번 구매해서 먹어보고싶네요ㅎㅎ 포장도 정성스레 이쁘게해주셔서 선물로도 너무 좋은 것 같아요ㅎㅎ 특히 부모님 선물해드리면 엄청 좋아하실 것 같은데 다음 생신이나 명절에 선물해드려봐야 겠어요!! 꼬옥 또 구매하러 올게요:)더보기"
16073,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"BEST신랑이 조선3대명주 마셔보고 싶다고 해서 결혼기념일 선물로 사줬는데 엄청 좋아하네요ㅎㅎ  몰래 감춰뒀다가 주려고 했는데 신랑 퇴근할때 집앞에 온 택배를 봐버려서 조금 아쉬웠지만요...ㅎㅎㅎ  그래도 포장도 어쩜 이렇게 깔끔하고 꼼꼼하게 포장했지? 싶을 정도로 완전 꼼꼼하게 되어있고 사은품 전통잔도 너무 이뻐요^^  추석때 감흥로 먼저 같이 마셔봤는데 독한 것 같으면서도 끝맛이 달아요~! 둘이서 한병 딱 기분 좋게 취할 정도의 도수예요:)  신랑이 성분표 보더니 좋은 것만 들어갔네~ 하더라구요ㅋㅋㅋ 남은 두병도 좋은 날, 특별한 날 아껴뒀다 먹겠대요ㅎㅎ  선물 포장도 깔끔하고 세개 세트 가격대도 좋아서 양가 부모님들께도 나중에 명절이나 생신때 선물로 드릴까해요~~^^  술 좋아하시는 분들께 비싼 양주나 와인 선물도 물론 좋지만 우리 술도 정말 뜻깊고 좋은 선물인 것 같아요^^더보기"
16074,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ak****,선물했어요~ ㅎㅎ 저도 곧 주문해서 먹을려구요! ㅎㅎ 선물세트로 참 좋은거 같아요!
16075,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,rkdw****,역시 파손이될수 없는 포장 너무 좋습니다
16076,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,moon******,포장잘되서왔네요 술맛은부드러운데 각술별도수말고큰차이는모르겠네요
16077,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,nico******,한달사용기명주를 만나게 되서 좋았어요 가격때매 자주 마시진 못하겠지만.. 생각나는 맛
16078,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,cyi1***,가족 모임에 다같이 맛 볼려고 먹어보진 못했어요^^ 잔도 2개 주셔서 너무 감사해요~ 또 주문 할께요
16079,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,kys1***,세가지 세트로 즐길 수 있는 구성이 맘에 드네요. 다만 같이 온 잔 세트가 이가 나가거나 바닥 마감이 아쉬운 부분이 있어서 사용하기에는 조금 꺼려집니다.
16080,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wino***,선물한데이 끄읕읕읕
16081,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,kmg9***,배송도 빠르고 좋습니다
16082,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,anbt***,한달사용기목넘김이좋고우리나라전통주에대한생각을다시하게됬어요...굳^^
16083,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,ks****,배송 빠르고 좋아요
16084,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,bifr****,좋은 제품 감사합니다
16085,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,qwer******,선물용으로 샀는데 박스가 좀 찌그러졌네요ㅜㅜ 택배배송이니까 이해할게요
16086,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,xoxl****,선물했는데 좋아해요 ㅎ 배송듀 빨랐고 포장 상자는 좀 구겨졌는게 괜찮아요
16087,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,7sta****,포장니 잘되어서 배송되었네요! 혹시나 했는데... 아직 말리지는 않았지만 친구들과 함께 마시려고 합니다.
16088,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ke****,아직 먹어보지는 못했지만 포장도 꼼꼼하게 잘 와서 만족스러웠어요. 세개중에 하나가 뚜껑 불량이었는데 바로 보내주시고 교환해주셨습니다😀
16089,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wlsg****,집들이 선물로 선물해줬는데 너무 좋아해서 선물해주는 제가 더 기분이 좋았습니다!!
16090,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,dowk****,다양한 맛을 즐길수있어서 좋아요
16091,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,huna****,포장 이쁘고 좋습니다
16092,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"한달사용기신랑 생일선물로 사줬었는데 넘 맛있어서 일주일도 안돼서 다 마셔버렸지모예요?ㅎㅎ 확실히 우리술이 맛도 진하고 목넘김도 부드러운거 같아요! 감홍로, 이강주, 죽력고 각각 매력있는 우리술 이었고 또 한번 구매해서 먹어보고싶네요ㅎㅎ 포장도 정성스레 이쁘게해주셔서 선물로도 너무 좋은 것 같아요ㅎㅎ 특히 부모님 선물해드리면 엄청 좋아하실 것 같은데 다음 생신이나 명절에 선물해드려봐야 겠어요!! 꼬옥 또 구매하러 올게요:)더보기"
16093,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"BEST신랑이 조선3대명주 마셔보고 싶다고 해서 결혼기념일 선물로 사줬는데 엄청 좋아하네요ㅎㅎ  몰래 감춰뒀다가 주려고 했는데 신랑 퇴근할때 집앞에 온 택배를 봐버려서 조금 아쉬웠지만요...ㅎㅎㅎ  그래도 포장도 어쩜 이렇게 깔끔하고 꼼꼼하게 포장했지? 싶을 정도로 완전 꼼꼼하게 되어있고 사은품 전통잔도 너무 이뻐요^^  추석때 감흥로 먼저 같이 마셔봤는데 독한 것 같으면서도 끝맛이 달아요~! 둘이서 한병 딱 기분 좋게 취할 정도의 도수예요:)  신랑이 성분표 보더니 좋은 것만 들어갔네~ 하더라구요ㅋㅋㅋ 남은 두병도 좋은 날, 특별한 날 아껴뒀다 먹겠대요ㅎㅎ  선물 포장도 깔끔하고 세개 세트 가격대도 좋아서 양가 부모님들께도 나중에 명절이나 생신때 선물로 드릴까해요~~^^  술 좋아하시는 분들께 비싼 양주나 와인 선물도 물론 좋지만 우리 술도 정말 뜻깊고 좋은 선물인 것 같아요^^더보기"
16094,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ak****,선물했어요~ ㅎㅎ 저도 곧 주문해서 먹을려구요! ㅎㅎ 선물세트로 참 좋은거 같아요!
16095,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,rkdw****,역시 파손이될수 없는 포장 너무 좋습니다
16096,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,moon******,포장잘되서왔네요 술맛은부드러운데 각술별도수말고큰차이는모르겠네요
16097,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,nico******,한달사용기명주를 만나게 되서 좋았어요 가격때매 자주 마시진 못하겠지만.. 생각나는 맛
16098,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,cyi1***,가족 모임에 다같이 맛 볼려고 먹어보진 못했어요^^ 잔도 2개 주셔서 너무 감사해요~ 또 주문 할께요
16099,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,kys1***,세가지 세트로 즐길 수 있는 구성이 맘에 드네요. 다만 같이 온 잔 세트가 이가 나가거나 바닥 마감이 아쉬운 부분이 있어서 사용하기에는 조금 꺼려집니다.
16100,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wino***,선물한데이 끄읕읕읕
16101,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,kmg9***,배송도 빠르고 좋습니다
16102,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,anbt***,한달사용기목넘김이좋고우리나라전통주에대한생각을다시하게됬어요...굳^^
16103,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,ks****,배송 빠르고 좋아요
16104,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,bifr****,좋은 제품 감사합니다
16105,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,qwer******,선물용으로 샀는데 박스가 좀 찌그러졌네요ㅜㅜ 택배배송이니까 이해할게요
16106,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,xoxl****,선물했는데 좋아해요 ㅎ 배송듀 빨랐고 포장 상자는 좀 구겨졌는게 괜찮아요
16107,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,7sta****,포장니 잘되어서 배송되었네요! 혹시나 했는데... 아직 말리지는 않았지만 친구들과 함께 마시려고 합니다.
16108,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ke****,아직 먹어보지는 못했지만 포장도 꼼꼼하게 잘 와서 만족스러웠어요. 세개중에 하나가 뚜껑 불량이었는데 바로 보내주시고 교환해주셨습니다😀
16109,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wlsg****,집들이 선물로 선물해줬는데 너무 좋아해서 선물해주는 제가 더 기분이 좋았습니다!!
16110,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,dowk****,다양한 맛을 즐길수있어서 좋아요
16111,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,huna****,포장 이쁘고 좋습니다
16112,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"한달사용기신랑 생일선물로 사줬었는데 넘 맛있어서 일주일도 안돼서 다 마셔버렸지모예요?ㅎㅎ 확실히 우리술이 맛도 진하고 목넘김도 부드러운거 같아요! 감홍로, 이강주, 죽력고 각각 매력있는 우리술 이었고 또 한번 구매해서 먹어보고싶네요ㅎㅎ 포장도 정성스레 이쁘게해주셔서 선물로도 너무 좋은 것 같아요ㅎㅎ 특히 부모님 선물해드리면 엄청 좋아하실 것 같은데 다음 생신이나 명절에 선물해드려봐야 겠어요!! 꼬옥 또 구매하러 올게요:)더보기"
16113,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"BEST신랑이 조선3대명주 마셔보고 싶다고 해서 결혼기념일 선물로 사줬는데 엄청 좋아하네요ㅎㅎ  몰래 감춰뒀다가 주려고 했는데 신랑 퇴근할때 집앞에 온 택배를 봐버려서 조금 아쉬웠지만요...ㅎㅎㅎ  그래도 포장도 어쩜 이렇게 깔끔하고 꼼꼼하게 포장했지? 싶을 정도로 완전 꼼꼼하게 되어있고 사은품 전통잔도 너무 이뻐요^^  추석때 감흥로 먼저 같이 마셔봤는데 독한 것 같으면서도 끝맛이 달아요~! 둘이서 한병 딱 기분 좋게 취할 정도의 도수예요:)  신랑이 성분표 보더니 좋은 것만 들어갔네~ 하더라구요ㅋㅋㅋ 남은 두병도 좋은 날, 특별한 날 아껴뒀다 먹겠대요ㅎㅎ  선물 포장도 깔끔하고 세개 세트 가격대도 좋아서 양가 부모님들께도 나중에 명절이나 생신때 선물로 드릴까해요~~^^  술 좋아하시는 분들께 비싼 양주나 와인 선물도 물론 좋지만 우리 술도 정말 뜻깊고 좋은 선물인 것 같아요^^더보기"
16114,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ak****,선물했어요~ ㅎㅎ 저도 곧 주문해서 먹을려구요! ㅎㅎ 선물세트로 참 좋은거 같아요!
16115,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,rkdw****,역시 파손이될수 없는 포장 너무 좋습니다
16116,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,moon******,포장잘되서왔네요 술맛은부드러운데 각술별도수말고큰차이는모르겠네요
16117,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,nico******,한달사용기명주를 만나게 되서 좋았어요 가격때매 자주 마시진 못하겠지만.. 생각나는 맛
16118,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,cyi1***,가족 모임에 다같이 맛 볼려고 먹어보진 못했어요^^ 잔도 2개 주셔서 너무 감사해요~ 또 주문 할께요
16119,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,kys1***,세가지 세트로 즐길 수 있는 구성이 맘에 드네요. 다만 같이 온 잔 세트가 이가 나가거나 바닥 마감이 아쉬운 부분이 있어서 사용하기에는 조금 꺼려집니다.
16120,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wino***,선물한데이 끄읕읕읕
16121,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,kmg9***,배송도 빠르고 좋습니다
16122,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,anbt***,한달사용기목넘김이좋고우리나라전통주에대한생각을다시하게됬어요...굳^^
16123,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,ks****,배송 빠르고 좋아요
16124,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,bifr****,좋은 제품 감사합니다
16125,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,qwer******,선물용으로 샀는데 박스가 좀 찌그러졌네요ㅜㅜ 택배배송이니까 이해할게요
16126,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,xoxl****,선물했는데 좋아해요 ㅎ 배송듀 빨랐고 포장 상자는 좀 구겨졌는게 괜찮아요
16127,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,7sta****,포장니 잘되어서 배송되었네요! 혹시나 했는데... 아직 말리지는 않았지만 친구들과 함께 마시려고 합니다.
16128,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ke****,아직 먹어보지는 못했지만 포장도 꼼꼼하게 잘 와서 만족스러웠어요. 세개중에 하나가 뚜껑 불량이었는데 바로 보내주시고 교환해주셨습니다😀
16129,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wlsg****,집들이 선물로 선물해줬는데 너무 좋아해서 선물해주는 제가 더 기분이 좋았습니다!!
16130,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,dowk****,다양한 맛을 즐길수있어서 좋아요
16131,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,huna****,포장 이쁘고 좋습니다
16132,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"한달사용기신랑 생일선물로 사줬었는데 넘 맛있어서 일주일도 안돼서 다 마셔버렸지모예요?ㅎㅎ 확실히 우리술이 맛도 진하고 목넘김도 부드러운거 같아요! 감홍로, 이강주, 죽력고 각각 매력있는 우리술 이었고 또 한번 구매해서 먹어보고싶네요ㅎㅎ 포장도 정성스레 이쁘게해주셔서 선물로도 너무 좋은 것 같아요ㅎㅎ 특히 부모님 선물해드리면 엄청 좋아하실 것 같은데 다음 생신이나 명절에 선물해드려봐야 겠어요!! 꼬옥 또 구매하러 올게요:)더보기"
16133,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"BEST신랑이 조선3대명주 마셔보고 싶다고 해서 결혼기념일 선물로 사줬는데 엄청 좋아하네요ㅎㅎ  몰래 감춰뒀다가 주려고 했는데 신랑 퇴근할때 집앞에 온 택배를 봐버려서 조금 아쉬웠지만요...ㅎㅎㅎ  그래도 포장도 어쩜 이렇게 깔끔하고 꼼꼼하게 포장했지? 싶을 정도로 완전 꼼꼼하게 되어있고 사은품 전통잔도 너무 이뻐요^^  추석때 감흥로 먼저 같이 마셔봤는데 독한 것 같으면서도 끝맛이 달아요~! 둘이서 한병 딱 기분 좋게 취할 정도의 도수예요:)  신랑이 성분표 보더니 좋은 것만 들어갔네~ 하더라구요ㅋㅋㅋ 남은 두병도 좋은 날, 특별한 날 아껴뒀다 먹겠대요ㅎㅎ  선물 포장도 깔끔하고 세개 세트 가격대도 좋아서 양가 부모님들께도 나중에 명절이나 생신때 선물로 드릴까해요~~^^  술 좋아하시는 분들께 비싼 양주나 와인 선물도 물론 좋지만 우리 술도 정말 뜻깊고 좋은 선물인 것 같아요^^더보기"
16134,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ak****,선물했어요~ ㅎㅎ 저도 곧 주문해서 먹을려구요! ㅎㅎ 선물세트로 참 좋은거 같아요!
16135,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,rkdw****,역시 파손이될수 없는 포장 너무 좋습니다
16136,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,moon******,포장잘되서왔네요 술맛은부드러운데 각술별도수말고큰차이는모르겠네요
16137,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,nico******,한달사용기명주를 만나게 되서 좋았어요 가격때매 자주 마시진 못하겠지만.. 생각나는 맛
16138,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,cyi1***,가족 모임에 다같이 맛 볼려고 먹어보진 못했어요^^ 잔도 2개 주셔서 너무 감사해요~ 또 주문 할께요
16139,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,kys1***,세가지 세트로 즐길 수 있는 구성이 맘에 드네요. 다만 같이 온 잔 세트가 이가 나가거나 바닥 마감이 아쉬운 부분이 있어서 사용하기에는 조금 꺼려집니다.
16140,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wino***,선물한데이 끄읕읕읕
16141,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,kmg9***,배송도 빠르고 좋습니다
16142,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,anbt***,한달사용기목넘김이좋고우리나라전통주에대한생각을다시하게됬어요...굳^^
16143,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,ks****,배송 빠르고 좋아요
16144,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,bifr****,좋은 제품 감사합니다
16145,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,qwer******,선물용으로 샀는데 박스가 좀 찌그러졌네요ㅜㅜ 택배배송이니까 이해할게요
16146,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,xoxl****,선물했는데 좋아해요 ㅎ 배송듀 빨랐고 포장 상자는 좀 구겨졌는게 괜찮아요
16147,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,7sta****,포장니 잘되어서 배송되었네요! 혹시나 했는데... 아직 말리지는 않았지만 친구들과 함께 마시려고 합니다.
16148,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ke****,아직 먹어보지는 못했지만 포장도 꼼꼼하게 잘 와서 만족스러웠어요. 세개중에 하나가 뚜껑 불량이었는데 바로 보내주시고 교환해주셨습니다😀
16149,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,wlsg****,집들이 선물로 선물해줬는데 너무 좋아해서 선물해주는 제가 더 기분이 좋았습니다!!
16150,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,dowk****,다양한 맛을 즐길수있어서 좋아요
16151,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,huna****,포장 이쁘고 좋습니다
16152,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"한달사용기신랑 생일선물로 사줬었는데 넘 맛있어서 일주일도 안돼서 다 마셔버렸지모예요?ㅎㅎ 확실히 우리술이 맛도 진하고 목넘김도 부드러운거 같아요! 감홍로, 이강주, 죽력고 각각 매력있는 우리술 이었고 또 한번 구매해서 먹어보고싶네요ㅎㅎ 포장도 정성스레 이쁘게해주셔서 선물로도 너무 좋은 것 같아요ㅎㅎ 특히 부모님 선물해드리면 엄청 좋아하실 것 같은데 다음 생신이나 명절에 선물해드려봐야 겠어요!! 꼬옥 또 구매하러 올게요:)더보기"
16153,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,pink******,"BEST신랑이 조선3대명주 마셔보고 싶다고 해서 결혼기념일 선물로 사줬는데 엄청 좋아하네요ㅎㅎ  몰래 감춰뒀다가 주려고 했는데 신랑 퇴근할때 집앞에 온 택배를 봐버려서 조금 아쉬웠지만요...ㅎㅎㅎ  그래도 포장도 어쩜 이렇게 깔끔하고 꼼꼼하게 포장했지? 싶을 정도로 완전 꼼꼼하게 되어있고 사은품 전통잔도 너무 이뻐요^^  추석때 감흥로 먼저 같이 마셔봤는데 독한 것 같으면서도 끝맛이 달아요~! 둘이서 한병 딱 기분 좋게 취할 정도의 도수예요:)  신랑이 성분표 보더니 좋은 것만 들어갔네~ 하더라구요ㅋㅋㅋ 남은 두병도 좋은 날, 특별한 날 아껴뒀다 먹겠대요ㅎㅎ  선물 포장도 깔끔하고 세개 세트 가격대도 좋아서 양가 부모님들께도 나중에 명절이나 생신때 선물로 드릴까해요~~^^  술 좋아하시는 분들께 비싼 양주나 와인 선물도 물론 좋지만 우리 술도 정말 뜻깊고 좋은 선물인 것 같아요^^더보기"
16154,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,ak****,선물했어요~ ㅎㅎ 저도 곧 주문해서 먹을려구요! ㅎㅎ 선물세트로 참 좋은거 같아요!
16155,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,5,rkdw****,역시 파손이될수 없는 포장 너무 좋습니다
16156,[조선3대명주] 감홍로+죽력고+이강주 유리병 모음,4,moon******,포장잘되서왔네요 술맛은부드러운데 각술별도수말고큰차이는모르겠네요
16157,이강주 19도 375ml,5,anay***,이강주 19도 먹어봤는데 25도가 궁금해서 시켜봤어요~ 저는 19도보다 25가 더 깔끔해서 좋았어요. 원래 이강주 좋아했는데 앞으로는 25도로 시키려구요~
16158,이강주 19도 375ml,5,cho0****,맛있었습니다 재구매할생각 있습니다
16159,이강주 19도 375ml,5,hagl*****,아직  먹어보지 않았지만 좋다고하네요 배송빨라요
16160,이강주 19도 375ml,5,swj1****,선물용으로 드렸는데 포장부터 고급스러워서 좋아하시네요. 저는 예전에 마셔봤는데 도수에 비해서 깔끔하게 잘 넘어가는 점에 반했네요.
16161,이강주 19도 375ml,4,tubi***,전통술 종류도 많고 가격도 합리적인거 같아 여기서 주문했는덕 배송도 빠르고 특히 포장이 너무 꼼꼼해서 놀랐습니다.
16162,이강주 19도 375ml,5,bbin****,너무너무너무 만족합니다
16163,이강주 19도 375ml,5,xovl****,재구매포장 깔끔하고 빠른배송 굿굿
16164,이강주 19도 375ml,5,v818****,전에 마셔봤는데 이번에는 디자인이 바뀐 병이 이뻐서 주문했네요
16165,이강주 19도 375ml,5,myuc*********,빠른 배송 감사합니다.
16166,이강주 19도 375ml,5,bo****,이건 나중에 친구 놀러오면 마실거에용
